Directory,FileName,EmoClass,EmoInt,Statement,SpkrID,Gender
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-02-02-02-01-17.wav,N,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-06-02-02-01-17.wav,F,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-08-02-02-01-17.wav,U,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-08-02-01-01-17.wav,U,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-02-01-01-01-17.wav,N,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-04-01-02-01-17.wav,S,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-04-02-02-02-17.wav,S,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-04-02-01-01-17.wav,S,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-01-01-02-02-17.wav,N,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-02-01-02-01-17.wav,N,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-07-01-01-02-17.wav,D,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-01-01-01-02-17.wav,N,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-08-01-02-01-17.wav,U,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-05-02-02-02-17.wav,A,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-07-01-02-01-17.wav,D,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-03-02-02-02-17.wav,H,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-02-02-01-02-17.wav,N,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-08-02-02-02-17.wav,U,strong,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-04-01-01-01-17.wav,S,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-02-01-02-02-17.wav,N,normal,2,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-08-01-01-01-17.wav,U,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-05-02-01-02-17.wav,A,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-03-02-01-02-17.wav,H,strong,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-02-01-01-02-17.wav,N,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_17,03-01-01-01-01-01-17.wav,N,normal,1,17,Male
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-02-02-01-02-18.wav,N,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-02-02-01-01-18.wav,N,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-06-01-02-02-18.wav,F,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-07-01-02-01-18.wav,D,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-06-02-01-02-18.wav,F,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-02-02-02-01-18.wav,N,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-02-01-01-02-18.wav,N,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-05-02-02-01-18.wav,A,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-02-02-02-02-18.wav,N,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-06-01-01-02-18.wav,F,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-01-01-01-01-18.wav,N,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-05-01-02-01-18.wav,A,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-08-01-01-02-18.wav,U,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-05-02-01-01-18.wav,A,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-02-01-02-02-18.wav,N,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-07-02-01-02-18.wav,D,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-07-02-02-01-18.wav,D,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-05-01-01-02-18.wav,A,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-04-02-02-02-18.wav,S,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-04-02-01-01-18.wav,S,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-04-01-01-02-18.wav,S,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-03-02-02-01-18.wav,H,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-04-02-01-02-18.wav,S,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-03-02-01-01-18.wav,H,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-06-01-02-01-18.wav,F,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-08-02-01-02-18.wav,U,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-05-02-02-02-18.wav,A,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-05-02-01-02-18.wav,A,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-03-01-01-01-18.wav,H,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-07-02-01-01-18.wav,D,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-06-02-02-01-18.wav,F,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-05-01-01-01-18.wav,A,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-01-01-01-02-18.wav,N,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-08-02-02-02-18.wav,U,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-07-01-01-01-18.wav,D,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-03-01-02-01-18.wav,H,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-08-02-02-01-18.wav,U,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-03-02-02-02-18.wav,H,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-03-01-02-02-18.wav,H,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-04-01-02-01-18.wav,S,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-06-02-02-02-18.wav,F,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-06-02-01-01-18.wav,F,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-08-01-02-01-18.wav,U,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-03-01-01-02-18.wav,H,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-04-01-02-02-18.wav,S,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-02-01-02-01-18.wav,N,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-07-02-02-02-18.wav,D,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-01-01-02-02-18.wav,N,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-03-02-01-02-18.wav,H,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-08-02-01-01-18.wav,U,strong,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-04-02-02-01-18.wav,S,strong,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-02-01-01-01-18.wav,N,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-07-01-01-02-18.wav,D,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-01-01-02-01-18.wav,N,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-04-01-01-01-18.wav,S,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-07-01-02-02-18.wav,D,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-06-01-01-01-18.wav,F,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-05-01-02-02-18.wav,A,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-08-01-01-01-18.wav,U,normal,1,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_18,03-01-08-01-02-02-18.wav,U,normal,2,18,Female
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-04-02-02-02-19.wav,S,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-06-01-01-02-19.wav,F,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-01-01-01-01-19.wav,N,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-05-01-01-01-19.wav,A,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-04-02-01-02-19.wav,S,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-03-01-01-01-19.wav,H,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-07-01-01-01-19.wav,D,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-05-01-02-02-19.wav,A,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-02-02-02-02-19.wav,N,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-05-02-01-01-19.wav,A,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-02-01-02-01-19.wav,N,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-05-02-01-02-19.wav,A,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-07-01-02-02-19.wav,D,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-03-02-02-02-19.wav,H,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-08-01-02-02-19.wav,U,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-07-01-02-01-19.wav,D,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-07-02-01-02-19.wav,D,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-06-01-02-01-19.wav,F,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-04-02-02-01-19.wav,S,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-04-01-02-01-19.wav,S,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-06-01-02-02-19.wav,F,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-08-01-02-01-19.wav,U,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-02-01-02-02-19.wav,N,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-08-02-02-02-19.wav,U,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-04-01-02-02-19.wav,S,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-05-01-01-02-19.wav,A,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-04-01-01-02-19.wav,S,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-08-02-01-01-19.wav,U,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-04-02-01-01-19.wav,S,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-06-02-02-02-19.wav,F,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-06-02-01-01-19.wav,F,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-08-01-01-02-19.wav,U,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-06-02-02-01-19.wav,F,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-07-02-02-02-19.wav,D,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-05-02-02-02-19.wav,A,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-01-01-02-01-19.wav,N,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-05-02-02-01-19.wav,A,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-06-01-01-01-19.wav,F,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-01-01-01-02-19.wav,N,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-03-02-01-02-19.wav,H,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-07-01-01-02-19.wav,D,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-03-01-02-01-19.wav,H,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-08-02-02-01-19.wav,U,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-08-02-01-02-19.wav,U,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-03-02-02-01-19.wav,H,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-07-02-01-01-19.wav,D,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-02-02-01-02-19.wav,N,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-07-02-02-01-19.wav,D,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-08-01-01-01-19.wav,U,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-02-02-01-01-19.wav,N,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-02-01-01-02-19.wav,N,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-03-01-02-02-19.wav,H,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-01-01-02-02-19.wav,N,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-04-01-01-01-19.wav,S,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-03-01-01-02-19.wav,H,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-02-01-01-01-19.wav,N,normal,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-02-02-02-01-19.wav,N,strong,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-03-02-01-01-19.wav,H,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-05-01-02-01-19.wav,A,normal,2,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_19,03-01-06-02-01-02-19.wav,F,strong,1,19,Male
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-07-02-02-01-20.wav,D,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-05-02-02-02-20.wav,A,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-05-02-01-02-20.wav,A,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-07-01-01-02-20.wav,D,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-03-02-02-01-20.wav,H,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-08-02-02-01-20.wav,U,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-07-01-01-01-20.wav,D,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-04-02-01-01-20.wav,S,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-01-01-02-01-20.wav,N,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-02-01-02-01-20.wav,N,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-07-02-01-01-20.wav,D,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-04-01-01-01-20.wav,S,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-08-01-02-02-20.wav,U,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-06-02-01-02-20.wav,F,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-02-01-01-01-20.wav,N,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-02-02-01-02-20.wav,N,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-08-01-01-02-20.wav,U,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-01-01-01-01-20.wav,N,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-07-02-01-02-20.wav,D,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-06-01-02-02-20.wav,F,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-03-02-02-02-20.wav,H,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-08-01-01-01-20.wav,U,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-06-01-01-01-20.wav,F,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-04-02-02-01-20.wav,S,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-03-02-01-01-20.wav,H,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-05-01-01-01-20.wav,A,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-07-01-02-02-20.wav,D,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-05-02-01-01-20.wav,A,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-05-01-02-01-20.wav,A,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-08-01-02-01-20.wav,U,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-03-01-02-01-20.wav,H,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-08-02-02-02-20.wav,U,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-06-02-02-02-20.wav,F,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-06-02-02-01-20.wav,F,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-02-01-02-02-20.wav,N,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-01-01-01-02-20.wav,N,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-05-01-01-02-20.wav,A,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-06-01-01-02-20.wav,F,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-02-02-01-01-20.wav,N,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-06-02-01-01-20.wav,F,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-04-01-02-02-20.wav,S,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-01-01-02-02-20.wav,N,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-03-02-01-02-20.wav,H,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-05-02-02-01-20.wav,A,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-02-02-02-01-20.wav,N,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-04-01-02-01-20.wav,S,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-08-02-01-02-20.wav,U,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-03-01-01-01-20.wav,H,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-02-02-02-02-20.wav,N,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-03-01-01-02-20.wav,H,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-02-01-01-02-20.wav,N,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-07-01-02-01-20.wav,D,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-03-01-02-02-20.wav,H,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-05-01-02-02-20.wav,A,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-08-02-01-01-20.wav,U,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-07-02-02-02-20.wav,D,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-04-01-01-02-20.wav,S,normal,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-04-02-01-02-20.wav,S,strong,1,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-06-01-02-01-20.wav,F,normal,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_20,03-01-04-02-02-02-20.wav,S,strong,2,20,Female
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-08-02-01-01-21.wav,U,strong,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-02-01-02-02-21.wav,N,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-01-01-02-01-21.wav,N,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-02-01-01-02-21.wav,N,normal,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-02-01-01-01-21.wav,N,normal,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-04-02-01-02-21.wav,S,strong,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-06-02-02-02-21.wav,F,strong,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-03-01-02-01-21.wav,H,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-04-02-02-01-21.wav,S,strong,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-07-01-01-02-21.wav,D,normal,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-02-01-02-01-21.wav,N,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-07-02-01-02-21.wav,D,strong,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-07-02-02-02-21.wav,D,strong,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-08-01-01-02-21.wav,U,normal,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-03-01-02-02-21.wav,H,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-05-01-01-01-21.wav,A,normal,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-06-02-02-01-21.wav,F,strong,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-07-02-02-01-21.wav,D,strong,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-08-02-01-02-21.wav,U,strong,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-06-01-01-02-21.wav,F,normal,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-07-01-01-01-21.wav,D,normal,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-04-02-02-02-21.wav,S,strong,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-08-01-02-02-21.wav,U,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-04-01-01-02-21.wav,S,normal,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-04-01-02-02-21.wav,S,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-06-01-02-01-21.wav,F,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-03-02-02-01-21.wav,H,strong,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-04-01-02-01-21.wav,S,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-01-01-01-02-21.wav,N,normal,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-02-02-01-01-21.wav,N,strong,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-01-01-01-01-21.wav,N,normal,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-05-02-02-02-21.wav,A,strong,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-03-02-02-02-21.wav,H,strong,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-06-02-01-02-21.wav,F,strong,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-03-01-01-02-21.wav,H,normal,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-05-01-01-02-21.wav,A,normal,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-05-02-01-01-21.wav,A,strong,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-08-01-02-01-21.wav,U,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-05-01-02-02-21.wav,A,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-01-01-02-02-21.wav,N,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-07-01-02-02-21.wav,D,normal,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-03-02-01-01-21.wav,H,strong,1,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-08-02-02-01-21.wav,U,strong,2,21,Male
ravdess/Audio_Speech_Actors_01-24/Actor_21,03-01-06-02-01-01-21.wav,F,strong,1,21,Male
